,,,,,,,,,Lugar de grado
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2016,Dependiente,Industrias manufactureras,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2016,Dependiente,Otras actividades de servicios,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2016,Dependiente,Sin información,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2017,Dependiente,Actividades de organizaciones y entidades extraterritoriales,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2017,Dependiente,"Agricultura, ganadería, caza, silvicultura y pesca","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2017,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2017,Dependiente,Otras actividades de servicios,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2017,Dependiente,Sin información,Entre 9 y 11 SMMLV,Más de 9 SMMLV,1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2018,Dependiente,Actividades de organizaciones y entidades extraterritoriales,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2018,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2018,Dependiente,"Agricultura, ganadería, caza, silvicultura y pesca","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2018,Dependiente,Otras actividades de servicios,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2018,Dependiente,Sin información,Entre 6 y 7 SMMLV,Entre 6 y 9 SMMLV,1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2019,Dependiente,Actividades de organizaciones y entidades extraterritoriales,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2019,Dependiente,"Agricultura, ganadería, caza, silvicultura y pesca","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2019,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2019,Dependiente,Otras actividades de servicios,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2019,Dependiente,Sin información,Entre 9 y 11 SMMLV,Más de 9 SMMLV,1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2020,Dependiente,Actividades de organizaciones y entidades extraterritoriales,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2020,Dependiente,"Agricultura, ganadería, caza, silvicultura y pesca","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2020,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2020,Dependiente,Otras actividades de servicios,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2021,Dependiente,Actividades de organizaciones y entidades extraterritoriales,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2021,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2021,Dependiente,Sin información,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2022,Dependiente,Actividades de organizaciones y entidades extraterritoriales,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2022,Dependiente,Otras actividades de servicios,Entre 9 y 11 SMMLV,Más de 9 SMMLV,1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2023,Dependiente,Actividades de organizaciones y entidades extraterritoriales,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,1
2732-Fundación Universitaria Católica del Norte,6574-ZOOTECNIA,Masculino,2014-2,2023,Dependiente,Otras actividades de servicios,Entre 11 y 13 SMMLV,Más de 9 SMMLV,1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Femenino,2014-2,2015,Dependiente,Educación,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Femenino,2014-2,2016,Dependiente,Educación,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Femenino,2014-2,2017,Dependiente,Educación,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Femenino,2014-2,2018,Dependiente,Educación,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Femenino,2014-2,2019,Dependiente,Educación,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Femenino,2014-2,2020,Dependiente,Otras actividades de servicios,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Femenino,2014-2,2021,Dependiente,Otras actividades de servicios,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Femenino,2014-2,2022,Dependiente,Educación,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Femenino,2014-2,2023,Dependiente,Educación,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Masculino,2014-2,2015,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Masculino,2014-2,2016,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Masculino,2014-2,2017,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Masculino,2014-2,2018,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Masculino,2014-2,2019,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Masculino,2014-2,2020,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Entre 6 y 7 SMMLV,Entre 6 y 9 SMMLV,1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Masculino,2014-2,2021,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Masculino,2014-2,2022,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Entre 6 y 7 SMMLV,Entre 6 y 9 SMMLV,1
9116-Fundación Universitaria Claretiana - UNICLARETIANA,90752-ESPECIALIZACION EN ESTUDIOS BIBLICOS,Masculino,2014-2,2023,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Entre 8 y 9 SMMLV,Entre 6 y 9 SMMLV,1
2745-Fundación Universitaria Compensar,90600-TECNICA PROFESIONAL EN INSTALACION DE REDES DE TELECOMUNICACIONES,Masculino,2014-2,2015,Dependiente,Construccion,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,90600-TECNICA PROFESIONAL EN INSTALACION DE REDES DE TELECOMUNICACIONES,Masculino,2014-2,2016,Dependiente,Construccion,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,90600-TECNICA PROFESIONAL EN INSTALACION DE REDES DE TELECOMUNICACIONES,Masculino,2014-2,2017,Dependiente,Construccion,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,90600-TECNICA PROFESIONAL EN INSTALACION DE REDES DE TELECOMUNICACIONES,Masculino,2014-2,2018,Dependiente,Construccion,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,90600-TECNICA PROFESIONAL EN INSTALACION DE REDES DE TELECOMUNICACIONES,Masculino,2014-2,2019,Dependiente,Construccion,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,90600-TECNICA PROFESIONAL EN INSTALACION DE REDES DE TELECOMUNICACIONES,Masculino,2014-2,2020,Dependiente,Construccion,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,90600-TECNICA PROFESIONAL EN INSTALACION DE REDES DE TELECOMUNICACIONES,Masculino,2014-2,2021,Dependiente,Construccion,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,90600-TECNICA PROFESIONAL EN INSTALACION DE REDES DE TELECOMUNICACIONES,Masculino,2014-2,2022,Dependiente,Construccion,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,90600-TECNICA PROFESIONAL EN INSTALACION DE REDES DE TELECOMUNICACIONES,Masculino,2014-2,2023,Dependiente,Construccion,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,101409-TECNICA PROFESIONAL EN OPERACIONES COMERCIALES,Femenino,2014-2,2015,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101409-TECNICA PROFESIONAL EN OPERACIONES COMERCIALES,Femenino,2014-2,2015,Dependiente,Información y comunicaciones,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101409-TECNICA PROFESIONAL EN OPERACIONES COMERCIALES,Femenino,2014-2,2016,Dependiente,Industrias manufactureras,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101409-TECNICA PROFESIONAL EN OPERACIONES COMERCIALES,Femenino,2014-2,2017,Dependiente,Industrias manufactureras,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101409-TECNICA PROFESIONAL EN OPERACIONES COMERCIALES,Femenino,2014-2,2018,Dependiente,Industrias manufactureras,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101409-TECNICA PROFESIONAL EN OPERACIONES COMERCIALES,Femenino,2014-2,2019,Dependiente,Industrias manufactureras,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,1
2745-Fundación Universitaria Compensar,101409-TECNICA PROFESIONAL EN OPERACIONES COMERCIALES,Femenino,2014-2,2020,Dependiente,Industrias manufactureras,1 SMMLV,1 SMMLV,1
2745-Fundación Universitaria Compensar,101409-TECNICA PROFESIONAL EN OPERACIONES COMERCIALES,Femenino,2014-2,2021,Dependiente,Industrias manufactureras,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2745-Fundación Universitaria Compensar,101409-TECNICA PROFESIONAL EN OPERACIONES COMERCIALES,Masculino,2014-2,2015,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101409-TECNICA PROFESIONAL EN OPERACIONES COMERCIALES,Masculino,2014-2,2015,Dependiente,"Agricultura, ganadería, caza, silvicultura y pesca","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2745-Fundación Universitaria Compensar,101409-TECNICA PROFESIONAL EN OPERACIONES COMERCIALES,Masculino,2014-2,2015,Dependiente,Información y comunicaciones,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101409-TECNICA PROFESIONAL EN OPERACIONES COMERCIALES,Masculino,2014-2,2016,Dependiente,"Agricultura, ganadería, caza, silvicultura y pesca","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2745-Fundación Universitaria Compensar,101409-TECNICA PROFESIONAL EN OPERACIONES COMERCIALES,Masculino,2014-2,2016,Dependiente,Información y comunicaciones,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101409-TECNICA PROFESIONAL EN OPERACIONES COMERCIALES,Masculino,2014-2,2017,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101416-TECNICA PROFESIONAL EN PROCESOS EMPRESARIALES,Femenino,2014-2,2015,Dependiente,Actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",2
2745-Fundación Universitaria Compensar,101416-TECNICA PROFESIONAL EN PROCESOS EMPRESARIALES,Femenino,2014-2,2015,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,101416-TECNICA PROFESIONAL EN PROCESOS EMPRESARIALES,Femenino,2014-2,2015,Dependiente,"Actividades profesionales, científicas y técnicas",1 SMMLV,1 SMMLV,1
2745-Fundación Universitaria Compensar,101416-TECNICA PROFESIONAL EN PROCESOS EMPRESARIALES,Femenino,2014-2,2015,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,101416-TECNICA PROFESIONAL EN PROCESOS EMPRESARIALES,Femenino,2014-2,2015,Dependiente,"Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101416-TECNICA PROFESIONAL EN PROCESOS EMPRESARIALES,Femenino,2014-2,2016,Dependiente,Actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101416-TECNICA PROFESIONAL EN PROCESOS EMPRESARIALES,Femenino,2014-2,2016,Dependiente,"Actividades profesionales, científicas y técnicas",1 SMMLV,1 SMMLV,1
2745-Fundación Universitaria Compensar,101416-TECNICA PROFESIONAL EN PROCESOS EMPRESARIALES,Femenino,2014-2,2017,Dependiente,Actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101416-TECNICA PROFESIONAL EN PROCESOS EMPRESARIALES,Femenino,2014-2,2017,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2745-Fundación Universitaria Compensar,101416-TECNICA PROFESIONAL EN PROCESOS EMPRESARIALES,Femenino,2014-2,2018,Dependiente,Actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101416-TECNICA PROFESIONAL EN PROCESOS EMPRESARIALES,Femenino,2014-2,2018,Dependiente,Actividades financieras y de seguros,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2745-Fundación Universitaria Compensar,101416-TECNICA PROFESIONAL EN PROCESOS EMPRESARIALES,Femenino,2014-2,2019,Dependiente,Actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101416-TECNICA PROFESIONAL EN PROCESOS EMPRESARIALES,Femenino,2014-2,2020,Dependiente,Actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101416-TECNICA PROFESIONAL EN PROCESOS EMPRESARIALES,Femenino,2014-2,2021,Dependiente,Actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101416-TECNICA PROFESIONAL EN PROCESOS EMPRESARIALES,Femenino,2014-2,2022,Dependiente,Actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101416-TECNICA PROFESIONAL EN PROCESOS EMPRESARIALES,Femenino,2014-2,2023,Dependiente,Actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,90602-TECNICA PROFESIONAL EN PRODUCCION DE PIEZAS MULTIMEDIA,Femenino,2014-2,2015,Dependiente,Información y comunicaciones,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,90602-TECNICA PROFESIONAL EN PRODUCCION DE PIEZAS MULTIMEDIA,Femenino,2014-2,2016,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,90602-TECNICA PROFESIONAL EN PRODUCCION DE PIEZAS MULTIMEDIA,Masculino,2014-2,2015,Dependiente,Educación,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,90602-TECNICA PROFESIONAL EN PRODUCCION DE PIEZAS MULTIMEDIA,Masculino,2014-2,2016,Dependiente,Educación,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,90602-TECNICA PROFESIONAL EN PRODUCCION DE PIEZAS MULTIMEDIA,Masculino,2014-2,2017,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2015,Dependiente,Actividades financieras y de seguros,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2015,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2015,Dependiente,Explotación de minas y canteras,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2016,Dependiente,Actividades financieras y de seguros,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2016,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2016,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2016,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2017,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2017,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2017,Dependiente,Sin información,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2018,Dependiente,Sin información,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2018,Dependiente,Transporte y almacenamiento,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2019,Dependiente,"Actividades artísticas, de entretenimiento y recreación","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2020,Dependiente,Actividades de servicios administrativos y de apoyo,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2020,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2021,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2021,Dependiente,Información y comunicaciones,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2022,Dependiente,Actividades financieras y de seguros,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2745-Fundación Universitaria Compensar,101413-TECNICA PROFESIONAL EN RECONOCIMIENTO ADUANERO,Femenino,2014-2,2022,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
