,,,,,,,,,Lugar de grado
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2017,Dependiente,Transporte y almacenamiento,Entre 6 y 7 SMMLV,Entre 6 y 9 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Actividades de organizaciones y entidades extraterritoriales,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Actividades de servicios administrativos y de apoyo,1 SMMLV,1 SMMLV,2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Actividades financieras y de seguros,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",3
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,"Actividades profesionales, científicas y técnicas",Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Entre 6 y 7 SMMLV,Entre 6 y 9 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Entre 7 y 8 SMMLV,Entre 6 y 9 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Educación,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Educación,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Educación,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Educación,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Educación,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",7
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Educación,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,3
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Industrias manufactureras,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Información y comunicaciones,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Otras actividades de servicios,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Otras actividades de servicios,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Otras actividades de servicios,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Otras actividades de servicios,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Otras actividades de servicios,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Otras actividades de servicios,Entre 7 y 8 SMMLV,Entre 6 y 9 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Sin información,1 SMMLV,1 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Sin información,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Sin información,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Sin información,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Sin información,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Sin información,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Sin información,Entre 7 y 8 SMMLV,Entre 6 y 9 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2018,Dependiente,Transporte y almacenamiento,Entre 6 y 7 SMMLV,Entre 6 y 9 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Actividades de organizaciones y entidades extraterritoriales,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Actividades de servicios administrativos y de apoyo,Entre 6 y 7 SMMLV,Entre 6 y 9 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",4
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,"Actividades profesionales, científicas y técnicas",Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",4
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,3
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Entre 6 y 7 SMMLV,Entre 6 y 9 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Educación,1 SMMLV,1 SMMLV,2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Educación,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Educación,"Entre 1,5 y 2 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Educación,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Educación,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",4
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Educación,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",4
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Educación,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Industrias manufactureras,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Otras actividades de servicios,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Otras actividades de servicios,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",3
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Otras actividades de servicios,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Otras actividades de servicios,Entre 9 y 11 SMMLV,Más de 9 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Sin información,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Sin información,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2019,Dependiente,Transporte y almacenamiento,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 1 y 1,5 SMMLV","Entre 1 y 1,5 SMMLV",2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Actividades de servicios administrativos y de apoyo,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Actividades financieras y de seguros,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,"Actividades profesionales, científicas y técnicas",1 SMMLV,1 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",3
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,"Actividades profesionales, científicas y técnicas",Entre 6 y 7 SMMLV,Entre 6 y 9 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,"Entre 4,5 y 5 SMMLV",Entre 4 y 6 SMMLV,2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Entre 8 y 9 SMMLV,Entre 6 y 9 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Educación,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Educación,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Educación,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",4
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Educación,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,3
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Educación,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Industrias manufactureras,"Entre 3,5 y 4 SMMLV","Entre 2,5 y 4 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Otras actividades de servicios,"Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Otras actividades de servicios,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Otras actividades de servicios,"Entre 3 y 3,5 SMMLV","Entre 2,5 y 4 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Otras actividades de servicios,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Otras actividades de servicios,Entre 5 y 6 SMMLV,Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Otras actividades de servicios,Entre 6 y 7 SMMLV,Entre 6 y 9 SMMLV,2
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2020,Dependiente,Otras actividades de servicios,Entre 7 y 8 SMMLV,Entre 6 y 9 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2021,Dependiente,Actividades de organizaciones y entidades extraterritoriales,"Entre 4 y 4,5 SMMLV",Entre 4 y 6 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2021,Dependiente,Actividades de servicios administrativos y de apoyo,Entre 6 y 7 SMMLV,Entre 6 y 9 SMMLV,1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2021,Dependiente,Actividades financieras y de seguros,"Entre 2,5 y 3 SMMLV","Entre 2,5 y 4 SMMLV",1
2829-Corporación Universitaria Minuto de Dios - UNIMINUTO,90593-ESPECIALIZACION EN GERENCIA  EDUCATIVA,Masculino,2015-2,2021,Dependiente,"Actividades profesionales, científicas y técnicas","Entre 2 y 2 ,5 SMMLV","Entre 1,5 y 2,5 SMMLV",2
